ID,Corporation,Handle,Text,Datetime,Hashtags,BLM,Juneteenth,Money,Formal Statement
1283476676345765889,Verizon Communications,Verizon,"We believe that listening, learning, and understanding lead to real change. And that starts with amplifying voices within our own company. Voices like Jason’s, who speaks to his story, and why it’s time to stand for something. https://t.co/A3aKAwDo5q",2020-07-15 19:01:00,,False,False,False,False
1283438680317861898,Verizon Communications,Verizon,"Join @RoseStuckeyKirk and @kcator on LinkedIn Live for a great conversation about Citizen Verizon and why enabling the innovators, engineers and entrepreneurs of tomorrow is so essential. Tune in today at 12:45pm ET https://t.co/Oif3REA1ij https://t.co/cdm1prxq0U",2020-07-15 16:30:01,,False,False,False,False
1283403955272376328,Verizon Communications,DigitalPromise,RT @DigitalPromise: Join @kcator and @Verizon chief corporate social responsibility officer @RoseStuckeyKirk today at 12:45 p.m. ET for a c…,2020-07-15 14:12:02,,False,False,False,False
1283117666014830598,Verizon Communications,Verizon,"Black-owned businesses face many challenges outside the realm of Covid-19. Today’s #SmallBusinessTakeover is @OyeGreen, an African beauty and wellness brand that found a way to thrive during the pandemic. Check out businesses like hers to help #SupportBlackBusiness. #BuyBlack https://t.co/bHmGxTc9KH",2020-07-14 19:14:25,SmallBusinessTakeover;SupportBlackBusiness;BuyBlack,False,False,False,False
1283068368740810753,Verizon Communications,Verizon,"We need change. And that starts with sharing truth and amplifying voices within our own company. Shenice, a Retail Small Business Manager at Verizon, speaks to seeing herself in the headlines, and the subtleties of systemic racism that exist in our society today. https://t.co/zTbY4QuQ6Z",2020-07-14 15:58:32,,False,False,False,False
1282695670772707331,Verizon Communications,Verizon,"We all have to commit to change. For us it starts with amplifying voices within our own company. We'll continue to listen, learn and educate ourselves. Kris, a Verizon Coordinator and Navy veteran, speaks to not being defined by gender, and standing up for those who aren't seen. https://t.co/6HoBIllj71",2020-07-13 15:17:33,,False,False,False,False
1280894447946010625,Verizon Communications,Verizon,"It’s #WellnessWednesday and we’re handing over our account to Black-owned businesses in the wellness space #HealHouse @BrioGeo and @TheHoneyPotCo. Tag a Black-owned business to have them featured next. 
📸 of Bea Dixon by @ronhill 
#SupportBlackBusiness #BuyBlack https://t.co/pqkIwZxqQX",2020-07-08 16:00:08,WellnessWednesday;HealHouse;SupportBlackBusiness;BuyBlack,False,False,False,False
1280571410323292160,Verizon Communications,TamiErwinVZ,RT @TamiErwinVZ: Please take a moment to #SupportBlackBusiness today. https://t.co/DuqEQQX4e7,2020-07-07 18:36:30,SupportBlackBusiness,False,False,False,False
1280542593512886272,Verizon Communications,Verizon,"Almost half of Black-owned businesses are expected to close before the pandemic ends. We’re using our platform to spotlight &amp; support Black-owned small businesses. Today we’re featuring @sweetteezbakery #SupportBlackBusiness #SmallBussinessTakeover
Source: https://t.co/55rdPRbl1i https://t.co/IAle6Ym9rC",2020-07-07 16:42:00,SupportBlackBusiness;SmallBussinessTakeover,False,False,False,False
1280192977013440513,Verizon Communications,Verizon,"It's not an easy conversation, but it's an important one. Kwame, a leader in the Verizon Consumer Group, speaks to his experience coping with recent events, and reclaiming the narrative for neighbors in his own community. https://t.co/I4qwdvA81t",2020-07-06 17:32:45,,False,False,False,False
1279112961718734850,Verizon Communications,Verizon,"We’re continuing to amplify voices that matter, within the company and without. David Hubbard, part of Verizon's Legal &amp; Public Policy team, shares his experience with “the talk”, and growing up as a Black man in America. https://t.co/ktFbyifafX",2020-07-03 18:01:09,,False,False,False,False
1278399440563376128,Verizon Communications,Verizon,"Inside Verizon we’re having honest conversations about race, and amplifying voices that matter. Voices like Che’s, part of the Verizon Global Network &amp; Technology team, who talks about how what used to be a water cooler conversation is now a company-wide discussion. https://t.co/h7ml9aupIL",2020-07-01 18:45:52,,False,False,False,False
1277662894163988480,Verizon Communications,Verizon,"Nearly 40% of Black-owned businesses are on the brink of closure. For the next few weeks we're turning over our platforms to #SupportBlackBusiness. Tag the ones you want to see highlighted in our #SmallBusinessTakeover #BuyBlack #HireBlackArtists 
Source: https://t.co/55rdPRbl1i https://t.co/1fBMVmrBga",2020-06-29 17:59:06,SupportBlackBusiness;SmallBusinessTakeover;BuyBlack;HireBlackArtists,False,False,False,False
1276599641543491584,Verizon Communications,jnitti,"RT @jnitti: Today, I asked my Activation team to grow with me. We invited @joshuadubois for an open conversation on race. We talked about w…",2020-06-26 19:34:07,,False,False,False,False
1274009521061584901,Verizon Communications,VZUpToSpeed,"RT @VZUpToSpeed: WATCH: @Ramcess_ joins @di_alvear to talk about an unprecedented #Juneteenth. Plus, we look back at a week of action and a…",2020-06-19 16:01:54,Juneteenth,False,True,False,False
1273996553536131072,Verizon Communications,blackvoices,RT @blackvoices: TONIGHT! Be a part of the change to make our future count at the #Juneteenth Census Celebration with @HuffPost @BlackVoice…,2020-06-19 15:10:22,Juneteenth,False,True,False,False
1273988188370059264,Verizon Communications,VZUpToSpeed,RT @VZUpToSpeed: We’re looking back at a week of action today and @Ramcess_ returns to Up To Speed today to talk #Juneteenth and #FathersDa…,2020-06-19 14:37:08,Juneteenth,False,True,False,False
1273987641084706816,Verizon Communications,gurugk,"RT @gurugk: Join @BlackVoices, BOLD of @Verizon, and @EveryDopeGirl today at 6pm ET for our event celebrating #Juneteenth: https://t.co/gkK…",2020-06-19 14:34:57,Juneteenth,False,True,False,False
1273987489896726528,Verizon Communications,Verizon,Join us today at 6pm ET: https://t.co/RkmxRU8hVp,2020-06-19 14:34:21,,False,True,False,False
1273026790408237056,Verizon Communications,gurugk,RT @gurugk: Empathy + Advocacy + Action. We're committed to moving the world forward to create a more equitable future. But there’s still w…,2020-06-16 22:56:53,,False,False,False,True
1272920566496985088,Verizon Communications,VZUpToSpeed,"RT @VZUpToSpeed: WATCH: @AndrewKam has an informal discussion with @che_phillip, @kwame_trotman, and David Hubbard on how current events ha…",2020-06-16 15:54:47,,False,False,False,False
1272570458056077313,Verizon Communications,VerizonPolicy,"RT @VerizonPolicy: Empowering communities panel live now @NatUrbanLeague #LPC2020: 

* @tpinsights’s @Sherrell_Dorsey (moderator)
* @verizo…",2020-06-15 16:43:35,LPC2020,False,False,False,False
1272557873038589953,Verizon Communications,VZUpToSpeed,RT @VZUpToSpeed: WATCH: @rosestuckeykirk talks about how we can make an impact and shares new racial justice opportunities available on our…,2020-06-15 15:53:34,,False,False,False,False
1271913516765777920,Verizon Communications,Verizon,We can only move forward if we move forward together. https://t.co/Lay81n59NE,2020-06-13 21:13:08,,False,False,False,True
1271108149894930432,Verizon Communications,VZUpToSpeed,RT @VZUpToSpeed: WATCH: Today’s Up To Speed Live is all about ACTION. @HansVestberg and @ChristyPVZ are sharing our racial justice action p…,2020-06-11 15:52:53,,False,False,False,True
1270797873379246080,Verizon Communications,VZUpToSpeed,"RT @VZUpToSpeed: This is one not to miss. Shane Sanders, Peter Urquhart, Jennifer Johnson, and Joe Rouse joined Matt Ellis to share their r…",2020-06-10 19:19:57,,False,False,False,False
1270366874082172928,Verizon Communications,VZUpToSpeed,"RT @VZUpToSpeed: It’s time to stop, listen and learn. We have an important message for you. WATCH NOW. #ForwardTogether https://t.co/2wERpj…",2020-06-09 14:47:19,ForwardTogether,False,False,False,False
1268934931767533568,Verizon Communications,VZUpToSpeed,RT @VZUpToSpeed: WATCH NOW: For all of us who are unsure of what to do - we’re not alone. @Di_Alvear speaks with diversity &amp; inclusion expe…,2020-06-05 15:57:18,,False,False,False,False
1268185612391194624,Verizon Communications,VZUpToSpeed,"RT @VZUpToSpeed: Actions &gt; Words. @DiegoScotti joins us to talk about how our brand is taking a stand, pairing words with actions, and walk…",2020-06-03 14:19:46,,False,False,False,False
1268177303013675014,Verizon Communications,NAACP_LDF,RT @NAACP_LDF: We are gratified that @Verizon has shared their support and partnership to advocate for civil rights and the fulfillment of…,2020-06-03 13:46:45,,False,False,True,True
1267861533926850563,Verizon Communications,vztaccetta,"RT @vztaccetta: Today, our CEO @hansvestberg stood in the middle of a nationwide crisis &amp; spoke from his heart. He showed us how important…",2020-06-02 16:52:00,,False,False,False,True
1267847700394934274,Verizon Communications,VZUpToSpeed,"RT @VZUpToSpeed: WATCH: @vztaccetta, @Ramcess_, Krista Bourne and Clarence Otis join @HansVestberg and @ChristyPVZ to talk more about race,…",2020-06-02 15:57:01,,False,False,False,True
1276281517510217728,Microsoft,Microsoft,"We must take steps to address injustices and take action to drive equity and inclusion forward. Now more than ever, we need to encourage open dialogue because it helps us create momentum and build empathy.

More from @chriscapossela: https://t.co/3W0B3SuAg7",2020-06-25 22:30:00,,False,False,False,False
1275559253273608194,Microsoft,Microsoft,"We're taking additional steps to address racial injustice. Informed by leaders in the Black and African American community at Microsoft, these are steps we feel are meaningful, holistic, and sustainable. 

Read more: https://t.co/xB2C06rdUo https://t.co/WlLDxAZJ15",2020-06-23 22:39:59,,False,False,True,False
1274009901316976642,Microsoft,Microsoft,"Juneteenth.  

A thread.",2020-06-19 16:03:25,,False,True,False,False
1273288014320603136,Microsoft,Microsoft,"The Black Lives Matter Global Network builds power to bring justice, healing, and freedom to Black people across the globe. 

We're using our platform to shine light on organizations that are advancing social justice.",2020-06-17 16:14:53,,True,False,False,False
1272971292103213056,Microsoft,Microsoft,"LGBTQI+ people at Microsoft want to embrace the uncomfortable. A dialogue can lead to understanding, and understanding can lead to change.  

Milton, a Microsoft employee, shares why we must fight for equity for all. #Pride https://t.co/gtP2Eh16r8",2020-06-16 19:16:21,Pride,False,False,False,False
1272922633781329922,Microsoft,Microsoft,"We're using our platform to shine light on organizations that are advancing social justice.  

The Leadership Conference on Civil and Human Rights is the nation's oldest and most diverse civil and human rights coalition.",2020-06-16 16:03:00,,False,False,False,False
1272569132194693121,Microsoft,Microsoft,"The NAACP Legal Defense and Educational Fund, Inc. is a top legal firm in the U.S. fighting for racial justice. 

To continue to learn from &amp; lift the Black and African American community, we're shining a spotlight on organizations that are advancing social justice.",2020-06-15 16:38:18,,False,False,False,False
1271473082759348230,Microsoft,Microsoft,"To continue to learn from &amp; lift the Black and African American community, we're shining a spotlight on organizations that are advancing social justice.

The Innocence Project exonerates the wrongly convicted through DNA testing and reforms the criminal justice system.",2020-06-12 16:03:00,,False,False,False,False
1271125040348700672,Microsoft,Microsoft,"To continue to learn from &amp; lift the Black and African American community, we're shining a spotlight on organizations that are advancing social justice. 

The Equal Justice Initiative works to end mass incarceration and racial inequality.",2020-06-11 17:00:00,,False,False,False,False
1270770201043382273,Microsoft,Microsoft,"To continue to learn from &amp; lift the Black and African American community, we're shining a spotlight on organizations that are advancing social justice. 

The Minnesota Freedom Fund is a community-based nonprofit that combats the harms of incarceration.",2020-06-10 17:30:00,,False,False,False,False
1269033729101631489,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/EARaitd505",2020-06-05 22:29:53,,False,False,False,False
1268960228529373196,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/GemrSqnKm0",2020-06-05 17:37:49,,False,False,False,False
1268709123148955650,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/kiE4dY5O7o",2020-06-05 01:00:01,,False,False,False,False
1268671373930647552,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/i6y0FBC3U3",2020-06-04 22:30:00,,False,False,False,False
1268574990196228097,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/XbjOHo2teq",2020-06-04 16:07:01,,False,False,False,False
1268308985624457216,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/JLnFhpeV4G",2020-06-03 22:30:00,,False,False,False,False
1268256893300027393,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/hsZ3Am9srK",2020-06-03 19:03:01,,False,False,False,False
1268222164139941893,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/AGE2kSQdBX",2020-06-03 16:45:01,,False,False,False,False
1268195739995451400,Microsoft,satyanadella,"RT @satyanadella: There is no place for hate and racism in our society. Empathy and shared understanding are a start, but we must do more.…",2020-06-03 15:00:01,,False,False,False,True
1267965473263673346,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/mC4oD7YQc2",2020-06-02 23:45:01,,False,False,False,False
1267916418667945989,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/y91keUADr8",2020-06-02 20:30:05,,False,False,False,False
1267837126881808388,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/htA0ukTDPH",2020-06-02 15:15:00,,False,False,False,False
1267833466688659456,Microsoft,Microsoft,"#NewProfilePic Today, we will continue to uplift voices from the Black and African American community at Microsoft.",2020-06-02 15:00:28,NewProfilePic,False,False,False,False
1267580435313446918,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/tMXGDTKoWv",2020-06-01 22:15:00,,False,False,False,False
1267538911888367618,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. https://t.co/r7ltlxVnHB",2020-06-01 19:30:00,,False,False,False,False
1267491927110438912,Microsoft,Microsoft,"At this time, we will be using our platform to amplify voices from the Black and African American community at Microsoft. 

And we’re starting with Megan Carpenter: https://t.co/cFFHxFQCrQ. https://t.co/nDrMi4MPR2",2020-06-01 16:23:18,,False,False,False,False
1266801914823360512,Microsoft,Microsoft,"More from CEO @satyanadella on empathy, compassion, and the need to drive change: https://t.co/i0Chbs1k2i https://t.co/LILRYKtpNQ",2020-05-30 18:41:27,,False,False,False,False
1266150746166366209,Microsoft,BradSmi,"RT @BradSmi: Recent tragedies impacting the black community are powerful reminders that we need real change. As a company, we’re focused on…",2020-05-28 23:33:56,,False,False,False,True
1273974563882352640,Marathon Petroleum,MarathonPetroCo,"#JUNETEENTH
MPC stands firmly against racism, intolerance and hate of any kind. Commemorating the ending of slavery in the U.S. is one way we’re encouraging learning and empathetic dialogue among our employees, as we work together to identify meaningful ways we can make progress. https://t.co/4BUoEIj1yl",2020-06-19 13:42:59,JUNETEENTH,False,True,False,False
1268916041935192065,Kroger,kroger,"To our Black associates, customers and allies: We are committed to doing better as a company to support racial equity and justice. Today, we are establishing a $5 million fund through The Kroger Co. Foundation for improving diversity, equity and inclusion: https://t.co/qBt8h9v1MX https://t.co/XSRLhnKZjv",2020-06-05 14:42:14,,False,False,True,True
1271516803756425218,Kroger,kroger,"As a company, it’s our responsibility to better support our Black associates, customers and allies. We know there is more work to do and will keep you updated on our progress, this is only the beginning. Black Lives Matter. https://t.co/DxScre83q4",2020-06-12 18:56:44,,True,False,True,False
1269043196753063937,Kroger,kroger,"We have a lot of progress to make, and the road ahead is long. We are committed to listening, educating and engaging others to help build a better world. https://t.co/qBt8h9v1MX https://t.co/IUIUU3zmEC",2020-06-05 23:07:30,,False,False,True,False
1271128790140424199,Fannie Mae,FannieMae,"Fairness and equality are central to Fannie Mae’s affordable housing mission, and respect, diversity, and inclusion are cornerstones of our culture. We’re committed to making lasting change.

Read our CEO’s full statement: 
https://t.co/sdcYuppaau https://t.co/MKvhsPyGDA",2020-06-11 17:14:54,,False,False,False,True
1273710535977172992,Fannie Mae,FannieMae,"We are committed to standing firmly against racism and are encouraging our employees to use this #Juneteenth as a day of celebration, education, and reflection. https://t.co/34mHRWWZTN",2020-06-18 20:13:50,Juneteenth,False,True,False,False
1283389035407462400,Bank of America,blackinfonet,"RT @blackinfonet: From now until July 19, Black-owned small businesses owners in Houston, Atlanta, New York, Los Angeles, and Minneapolis c…",2020-07-15 13:12:44,,False,False,False,False
1278025262202929152,Bank of America,BofA_News,"RT @BofA_News: To continue to drive racial equality, we must work together. As a founding partner of @BlackInfoNet, we understand the impor…",2020-06-30 17:59:01,,False,False,False,False
1273994345889198080,Bank of America,BofA_News,"RT @BofA_News: Resilient and determined, countless people across the U.S. have fought and continue to fight for racial equality. We stand i…",2020-06-19 15:01:36,,False,True,False,False
1273647238363836417,Bank of America,BankofAmerica,It's time for all of us to step up and fight racism in America. Watch this inspiring video from our partner @LoveHasNo_ and visit https://t.co/06QJBjFJcF for more anti-racism educational resources. https://t.co/4lysCLCG6W,2020-06-18 16:02:19,,False,False,False,False
1267888929077936128,Bank of America,BofA_News,RT @BofA_News: Today we are announcing a $1 billion / 4-year commitment to support economic opportunity initiatives to combat racial inequa…,2020-06-02 18:40:51,,False,False,True,True
1266541087318925312,Bank of America,BofA_News,"RT @BofA_News: Minneapolis-St. Paul is home to our teammates, clients and partners, and we stand with you for peace, for inclusion, and for…",2020-05-30 01:25:01,,False,False,False,False
1267598182504161285,Home Depot,HomeDepot,We must stand with all who are committed to change that will bring us closer to realizing an end to discrimination and hatred. Here is a message from our CEO.,2020-06-01 23:25:32,,False,False,True,True
1269996893544894465,Comcast,comcast,"Racism, hate and inequality have no place in our company or society. We are committing $100 million to a comprehensive, multiyear plan focused on social justice, our employees, awareness &amp; education, digital equity and small businesses. https://t.co/1N4AxqCxYc https://t.co/y8fOU75HB9",2020-06-08 14:17:09,,False,False,True,False
1273989195426680832,Anthem,AnthemBCBS,"Inside our company and across the communities we serve, we celebrate the significance of #Juneteenth. Freedom and equality must go hand-in-hand. We are committed to take action for social justice and racial equality. https://t.co/pQrpHfoByw",2020-06-19 14:41:08,Juneteenth,False,True,True,False
1269999283874512898,Anthem,AnthemInc,RT @AnthemInc: We each have an obligation to address inequalities and advance societal change that is long overdue. Our CEO Gail Boudreaux…,2020-06-08 14:26:39,,False,False,True,True
1267471873799045121,Anthem,AnthemInc,"RT @AnthemInc: There are times in life for listening and quietly observing the events and discussion around us.  And then, there are times…",2020-06-01 15:03:37,,False,False,False,True
1274076899761889280,Wells Fargo,WellsFargo,Hear from our colleagues about what Juneteenth means to them as they share their personal histories and reflections in light of recent events. These stories represent the critical and courageous conversations we’re having in our collective pursuit of meaningful change.,2020-06-19 20:29:38,,False,True,False,True
1274021594759860224,Wells Fargo,WellsFargo,The lack of progress within both our country and Wells Fargo is clear. We are working to develop actions that will meaningfully contribute to the change that is necessary. This time must be different. Read more.,2020-06-19 16:49:53,,True,False,True,True
1267849062713372676,Wells Fargo,WellsFargo,"This is a painful time for our nation, and we are saddened by the recent incidents.  Our company will continue to do all we can to support our diverse communities. Read more from our CEO, Charlie Scharf",2020-06-02 16:02:26,,False,False,False,True
1283461398346043392,Citigroup,Citi,"#Citi, @blackrock and @VeteransonWS hosted LtGen Vincent Stewart, U.S. Marine Corps (Ret), for an important discussion on racial equality and leadership in the workplace. Hear his perspectives on navigating and addressing racial bias throughout his career: https://t.co/DcxTRwkLiL",2020-07-15 18:00:17,Citi,False,False,False,False
1277965117531942912,Citigroup,Citi,"Recognizing the disproportionate impact that #COVID19 has had on communities of color in the U.S., #Citi Foundation is donating $25MM in initial proceeds from #PPP to expand its support for CDFIs across the U.S. Read more from @BrandeeMcHale: https://t.co/ILZrCRiZLB",2020-06-30 14:00:02,COVID19;Citi;PPP,False,False,True,False
1277663130978603009,Citigroup,Citi,"Thanks to the generosity of our colleagues around the world, we have met our $2MM goal in employee donations through our Double the Good campaign, leading to a total of $4MM raised to further #COVID19 relief efforts globally. https://t.co/cYryfeamok https://t.co/RQ5gem2wSB",2020-06-29 18:00:02,COVID19,False,False,True,False
1277704648183500801,Citigroup,Citi,#Citi Foundation has launched a $15MM Request for Proposals to provide unrestricted funding to CDFIs across the U.S. supporting #smallbusinesses owned by people of color and low- &amp; moderate-income individuals and communities. More info here: https://t.co/nvMrXm2zRf https://t.co/fPtx5CRFWV,2020-06-29 20:45:01,Citi;smallbusinesses,False,False,True,False
1277650541439565829,Citigroup,Citi,"#Citi and Citi FDN have committed more than $100MM to date in support of #COVID19 relief &amp; economic recovery. New efforts are aiding communities of color that have been disproportionally impacted, including expanded support for CDFIs in the U.S. More here: https://t.co/y2QTeiSPTW https://t.co/MC7o7EjhA5",2020-06-29 17:10:01,Citi;COVID19,False,False,True,True
1276627974582931457,Citigroup,PRWeekUS,"RT @PRWeekUS: In this episode of The PR Week, Edward Skyler, EVP of global public affairs at @Citi, shares how the company's reacted in the…",2020-06-26 21:26:42,,False,False,False,True
1276613708433809409,Citigroup,Citi,"Named one of @ftreports’ best general counsel for managing talent, #Citi’s Rohan Weerasinghe has built and led a legal team integral to advancing our firm’s diversity and inclusion initiatives. Read more: https://t.co/izhrx2DOn8",2020-06-26 20:30:01,Citi,False,False,False,False
1276594831809183746,Citigroup,Citi,A powerful story from the @WSJ highlighting the experiences of #Citi CFO Mark Mason and other Black corporate executives. Read here: https://t.co/TOZLKKNQch,2020-06-26 19:15:00,Citi,False,False,False,False
1275565401464803329,Dell Technologies,BrianKReaves,"RT @BrianKReaves: The past few weeks have revealed hard truths: about our country, our company, and ourselves. It’s been a time to have tou…",2020-06-23 23:04:25,,True,True,True,True
1267555033299791879,Dell Technologies,MichaelDell,RT @MichaelDell: We must all do more https://t.co/XwVMMoyXto,2020-06-01 20:34:04,,False,False,False,True
1280893179311591424,Johnson & Johnson,JNJNews,"#JNJ is committed to fostering a diverse and inclusive workplace. Learn how as Peter Fasolo, EVP &amp; CHRO, J&amp;J, discusses how J&amp;J is enabling conversations &amp; connection around topics of race and inequality to support our employees &amp; create change in society: https://t.co/wyWVZaB3EP https://t.co/4F0bFMv6A7",2020-07-08 15:55:06,JNJ,False,False,True,True
1279414746496843776,Johnson & Johnson,JNJNews,"Everyone has an important role to play in the fight to end racism &amp; injustice in America. As part of this fight, #JNJ has committed $10 million—a pledge that will span the next three years. Learn how you can educate yourself &amp; support the Black community: https://t.co/qD0FXUpNUI https://t.co/drVk7Qi07S",2020-07-04 14:00:20,JNJ,True,False,True,False
1278013551488237568,Johnson & Johnson,JNJNews,"Congrats to Manoj Raghunandanan, Global Leader, Self Care &amp; Marketing Value, Consumer Health, #JNJ, for being recognized on the @EMpoweriB list of Ethnic Minority Roles Models for Executives, leading by example &amp; removing barriers for ethnic minority employees. #EMRoleModels20 https://t.co/hDofxfEUsl https://t.co/sokn9xehME",2020-06-30 17:12:29,JNJ;EMRoleModels20,False,False,False,False
1276877993412120576,Johnson & Johnson,JNJNews,"On June 27 at 2:47pm EST, join Dr. Robyn Jones, Senior Medical Director, #JNJ &amp; Emmy-winning journalist @marascampo at the 2020 #EssenceFest to discuss drivers of health inequalities &amp; share ways women can self-advocate while receiving care. Learn more: https://t.co/S5eJ0oT9rp https://t.co/uq3uShjMvt",2020-06-27 14:00:11,JNJ;EssenceFest,False,False,False,False
1273956216704770049,Johnson & Johnson,JNJNews,"Throughout his 30+ years at #JNJ, Michael Sneed, EVP, Global Corporate Affairs &amp; CCO has seen J&amp;J become more diverse, but knows there's still work to be done. Learn more as Sneed reflects on racism in America &amp; how J&amp;J is helping tackle these disparities: https://t.co/IYkJsPUrjf https://t.co/bTlm4Nub8j",2020-06-19 12:30:05,JNJ,False,False,False,False
1271053581974634496,Johnson & Johnson,JNJNews,"Black Americans are disproportionately impacted by #COVID19. Michael Sneed, EVP, Global Corporate Affairs &amp; CCO, #JNJ, joins @CBCFInc's #PolicyforthePeople for an urgent conversation on the root cause of health inequity. Learn about this double pandemic. https://t.co/KKyIlo1cEb",2020-06-11 12:16:03,COVID19;JNJ;PolicyforthePeople,False,False,False,False
1270788890924912640,Johnson & Johnson,JNJInnovation,RT @JNJInnovation: .@BioCentury @FishburnSimone &amp; @MelindaRichter discuss the need for promoting D&amp;I in healthcare innovation. Melinda shar…,2020-06-10 18:44:16,,False,False,False,False
1270712493044666375,Johnson & Johnson,JNJNews,"#JNJ stands with Black academics and scientists working to end racism in STEM2D fields. We remain committed to identifying and implementing actions to address racism and support Black children, students and professionals interested in STEM2D fields. More: https://t.co/vB8ST7v16X https://t.co/HqFxBVLeIC",2020-06-10 13:40:41,JNJ,False,False,False,False
1270102754825027586,Johnson & Johnson,JNJNews,"""In many ways, blacks in America are experiencing a double pandemic with the disease of racism.”—@UConn's Cato T. Laurencin, M.D., Ph.D. Watch as Dr. Laurencin shares why racism is a public health crisis &amp; how recent events are causing added stress in the midst of the #COVID19. https://t.co/RKSV9xz3nj",2020-06-08 21:17:48,COVID19,False,False,False,False
1268990237348413440,Johnson & Johnson,CBCFInc,RT @CBCFInc: The #DoublePandemic -- Black America is facing a tremendous threat and experiences a disproportionate share of the disruption.…,2020-06-05 19:37:03,DoublePandemic,False,False,False,False
1268605140673708032,Johnson & Johnson,SquawkCNBC,"RT @SquawkCNBC: ""It's a critical time for our country. It's a critical time I think for business to also be speaking out, speaking up about…",2020-06-04 18:06:49,,False,False,False,True
1268585827740921856,Johnson & Johnson,JNJNews,"Watch as Alex Gorsky, Chairman and CEO, #JNJ, speaks with @SquawkCNBC about the systemic injustice in America and how listening alone isn’t enough. We must have accountabilities to the black community, to our workforces and we must create actions behind our values now. https://t.co/pJmdMF2XMS",2020-06-04 16:50:05,JNJ,False,False,False,True
1267888915060592640,Johnson & Johnson,JNJNews,"At J&amp;J, we believe racism in any form is unacceptable. Black Lives Matter.
 
Johnson &amp; Johnson is committing $10 million to fight racism &amp; injustice in America—a pledge that will span the next three years. Learn more from Alex Gorsky, Chairman &amp; CEO, #JNJ: https://t.co/7Ur6bXRe8u https://t.co/Rd8HzAllAD",2020-06-02 18:40:48,JNJ,True,False,True,True
1267925408877629444,State Farm Insurance,StateFarm,We stand together to do better. https://t.co/IvVeHxMO0n https://t.co/2aIuv8GBM1,2020-06-02 21:05:49,,False,False,True,False
1283491529919791104,State Farm Insurance,StateFarm,Victor Terry shares top priorities and the vision for his new role as the first Chief Diversity Officer at State Farm via @CNBCMakeIt. #GoodNeighbor https://t.co/STP4nfbrFd,2020-07-15 20:00:01,GoodNeighbor,False,False,False,False
1274055592227885057,State Farm Insurance,NatUrbanLeague,"RT @NatUrbanLeague: Happy #Juneteenth! ✊🏿✊🏾✊🏽

Today, we celebrate the day (June 19, 1865) enslaved people in #Galveston, #TX finally recei…",2020-06-19 19:04:58,Juneteenth;Galveston;TX,False,True,False,False
1274031726696816641,State Farm Insurance,StateFarm,We're committed to cultivating an environment of equality and freedom for all. #Juneteenth https://t.co/iGAsF5lxSM,2020-06-19 17:30:08,Juneteenth,False,True,False,False
1273689050688425984,State Farm Insurance,StateFarm,This inspiring video from @LoveHasNo_ shows the need for everyone to come together and join the fight for racial justice. https://t.co/YleF64YFcJ,2020-06-18 18:48:28,,True,False,False,False
1268926513593888768,State Farm Insurance,StateFarm,"State Farm is proud of our history of standing with organizations committed to social justice. Today, we take another step to influence change. We pledge to work with @NAACP_LDF and will donate $1M toward education and research on social injustice and its impact on communities. https://t.co/TzlaLRkm1D",2020-06-05 15:23:51,,False,False,True,False
1267627739537911810,State Farm Insurance,StateFarm,We stand together to do better. https://t.co/IvVeHxMO0n https://t.co/p1L4SmQ3LX,2020-06-02 01:22:59,,False,False,True,False
1272890500325027842,Target,TargetNews,RT @TargetNews: .@Target is proud to recognize Juneteenth as an official annual company holiday. Hourly team members scheduled to work that…,2020-06-16 13:55:19,,False,True,False,False
1269085291584905216,Target,TargetNews,"RT @TargetNews: The lights atop our MPLS HQ glow this weekend in honor of George Floyd, Ahmaud Arbury, Breonna Taylor and all whose lives w…",2020-06-06 01:54:46,,False,False,False,False
1268927452354678789,Target,TargetNews,"RT @TargetNews: .@Target stands with Black families, communities and team members, and we’re committed to using our size, scale and resourc…",2020-06-05 15:27:34,,False,False,True,True
1266718238127374337,Target,TargetNews,RT @TargetNews: “We are a community in pain. That pain is not unique to the Twin Cities—it extends across America. And as a team we’ve vowe…,2020-05-30 13:08:57,,False,False,False,True
